Id,SalePrice
2735,122485.15652497928
2736,148887.2884560048
2737,121426.37801141129
2738,193981.4942999198
2739,155111.37630913313
2740,131903.32840518258
2741,147541.01733271126
2742,153825.42362689646
2743,136413.04295405466
2744,165609.89593284344
2745,160082.6102039814
2746,158080.36293929233
2747,104418.57480807044
2748,101063.27408291213
2749,116311.19441077765
2750,118652.12519796658
2751,131466.25438209344
2752,206471.88546359492
2753,216022.78953242907
2754,327855.7289683423
2755,133185.94070060086
2756,127594.95996610005
2757,93803.9732652388
2758,105683.65661311103
2759,134137.6069899625
2760,173270.74398357468
2761,129243.73425802984
2762,156679.66261723498
2763,215905.72932458902
2764,93476.16802749643
2765,269120.75734569505
2766,150413.46530031343
2767,47192.42272860557
2768,153406.68112995801
2769,132713.74985111388
2770,137555.56466652337
2771,103831.01120984252
2772,95169.39221106563
2773,212999.67591402843
2774,156013.93266135058
2775,171054.46628160356
2776,175310.18190964148
2777,147003.86299536075
2778,74104.78261308256
2779,162884.14539190638
2780,111372.6711045194
2781,86694.36515510594
2782,88881.22243912774
2783,108930.75430897088
2784,118062.75938279857
2785,133823.51134101534
2786,43613.97887430643
2787,108976.23190630414
2788,82560.56390464795
2789,235531.2842458312
2790,76650.07639418845
2791,128361.4219146017
2792,89965.4051226317
2793,188464.68505705032
2794,95790.50852348749
2795,134709.16231177538
2796,80813.59919972904
2797,250865.7547852944
2798,108031.52430515736
2799,145295.5163187082
2800,54619.10174469021
2801,105430.56796953012
2802,119101.41547498689
2803,236545.11782799684
2804,90043.05278918007
2805,49439.08227516222
2806,81568.16957427678
2807,160924.2011779549
2808,144413.98872196395
2809,114356.95192864444
2810,128164.54061699007
2811,173189.29590841057
2812,149593.9078501491
2813,247441.50991982268
2814,245615.27056296263
2815,94449.51973095024
2816,242234.33151372243
2817,141558.78489912022
2818,120578.29798395117
2819,137771.88825224712
2820,141587.5486135413
2821,96764.50284714624
2822,172231.94698710274
2823,378324.6973321531
2824,207111.69976728107
2825,139766.3889872511
2826,160147.5670202896
2827,139435.8068206173
2828,232741.73365704948
2829,228314.30824476434
2830,258131.12637028075
2831,201767.00595531007
2832,268547.6216907846
2833,255393.4862306849
2834,219171.35342393443
2835,244932.341513142
2836,193790.70853466075
2837,180495.38325547846
2838,171141.32430649246
2839,170273.04254196445
2840,216471.58274368476
2841,195397.94233708456
2842,209090.65534245456
2843,135113.2899500071
2844,167009.26847625524
2845,112653.81307062646
2846,202568.90396082774
2847,196554.56059642904
2848,209378.1589407171
2849,207687.58625074336
2850,246776.14291007863
2851,219639.42757096072
2852,221395.49802080472
2853,215930.15638309182
2854,144951.37465170398
2855,213955.31143391063
2856,205413.683602256
2857,192390.59169440134
2858,207490.3525264326
2859,168595.24620288936
2860,104330.93497326993
2861,150390.40215331013
2862,201769.36923069553
2863,127628.7224893265
2864,253204.36227783863
2865,144142.5733615968
2866,193107.84214222012
2867,78234.53606582806
2868,124309.12921301485
2869,147843.54228470474
2870,164040.82903702627
2871,75257.35307471454
2872,47757.1185262606
2873,137959.65361440578
2874,135607.73859374295
2875,116360.28016508231
2876,157133.77269062772
2877,118426.73643025896
2878,131459.12259990117
2879,126354.79251898569
2880,104299.77093949611
2881,128480.19301128108
2882,153269.36153535312
2883,152816.40065235924
2884,174675.84570732946
2885,148808.91949816188
2886,205692.10370804695
2887,101651.12787464517
2888,128577.86766993464
2889,34834.84204537375
2890,64334.97034947295
2891,147637.55524216825
2892,13060.119060223922
2893,78020.80777206644
2894,38015.258110775845
2895,247279.83094926737
2896,241439.94717839547
2897,223689.87749266624
2898,220417.06109251222
2899,221085.80926782382
2900,159229.56040022522
2901,207675.87255684566
2902,209761.99533566413
2903,282244.4168672343
2904,279565.93247717293
2905,78862.11052782973
2906,212719.74500699807
2907,102162.77941529406
2908,139841.58146811253
2909,230676.6588595661
2910,61513.20192548726
2911,94719.68353937077
2912,163035.11874749465
2913,95963.74079281604
2914,78553.5922574175
2915,80660.13020861708
2916,95963.74079281604
2917,191375.31861982984
2918,116386.46540931822
2919,223725.06322381296
